workerID,gender,age,income,language,order,personA,personB,food,totalQuant,eatenQuant,quantifier,upset,happy,surprised,neutral
29,F,55,4,Tamil,8,Larry,Oliver,pies,10,3,some,0,0.625,0.075,0.475
29,F,55,4,Tamil,9,Tracy,Steven,cookies,10,9,some,0.125,0.475,0.225,0.5
29,F,55,4,Tamil,10,Kathy,Robert,M&M's,10,2,some,0.075,0.225,0.125,0.5
29,F,55,4,Tamil,11,Bob,George,M&M's,10,0,none,0.575,0.1,0.25,0.15
30,F,35,4,English,1,Wendy,George,M&M's,10,1,all,0.5,0.5,0.625,0.175
30,F,35,4,English,2,Bob,Barbara,cookies,10,8,some,0.325,0.325,0.45,0.725
30,F,35,4,English,3,Frank,Nathan,cookies,10,1,all,0.5,0.5,0.625,0.175
30,F,35,4,English,4,Fiona,Patrick,cookies,10,10,all,0.5,0.5,0.5,0.5
30,F,35,4,English,5,Robert,Victoria,cookies,10,3,some,0.4,0.6,0.175,0.5
30,F,35,4,English,6,Albert,Larry,pies,10,5,all,0.675,0.4,0.575,0.4
30,F,35,4,English,7,Emma,Diana,pies,10,8,all,0.6,0.5,0.5,0.325
30,F,35,4,English,8,Yvonne,Jane,cookies,10,7,all,0.6,0.6,0.575,0.375
30,F,35,4,English,9,Stephanie,Tom,M&M's,10,0,none,0.675,0.325,0.65,0.325
30,F,35,4,English,10,Winston,Tracy,cookies,10,2,some,0.375,0.625,0.25,0.625
30,F,35,4,English,11,Rebecca,Mary,pies,10,2,all,0.5,0.4,0.65,0.15
31,M,25,4,English,1,Oliver,Stephanie,pies,10,6,some,0.55,0.425,0.575,0.7
31,M,25,4,English,2,Emma,Frank,cookies,10,1,all,0.975,0.15,0.725,0.35
31,M,25,4,English,3,Patrick,Mary,cookies,10,8,all,0.675,0.275,0.625,0.725
31,M,25,4,English,4,Iris,Nathan,cookies,10,2,some,0.35,0.5,0.575,0.975
31,M,25,4,English,5,Tom,Kathy,cookies,10,0,none,0.15,0.225,0.2,0.975
31,M,25,4,English,6,Ivan,Winston,pies,10,0,none,0.25,0.5,0.5,1
31,M,25,4,English,7,Jake,Steven,M&M's,10,2,some,0.375,0.5,0.525,0.975
31,M,25,4,English,8,Rebecca,Cathy,M&M's,10,10,all,0.675,0.325,0.675,0.525
31,M,25,4,English,9,Olga,Fiona,cookies,10,9,some,0.4,0.5,0.575,0.65
31,M,25,4,English,10,Barbara,Victor,M&M's,10,3,some,0.425,0.475,0.45,0.8
31,M,25,4,English,11,Heather,Bob,cookies,10,5,some,0.4,0.5,0.5,0.65
32,M,25,8,English,1,Kevin,Steven,pies,10,6,some,0.725,0.275,0.75,0.425
32,M,25,8,English,2,Grace,Edward,M&M's,10,0,none,0.575,0.175,0.425,0.5
32,M,25,8,English,3,Fiona,Patty,pies,10,8,some,0.775,0.35,0.75,0.325
32,M,25,8,English,4,Mary,Kathy,pies,10,10,some,0.775,0.25,0.95,0.3
32,M,25,8,English,5,Nathan,Frank,cookies,10,2,some,0.15,0.5,0.35,0.5
32,M,25,8,English,6,Nancy,Victoria,M&M's,10,8,some,0.65,0.375,0.65,0.325
32,M,25,8,English,7,Tracy,Jane,pies,10,9,some,0.7,0.35,0.625,0.325
32,M,25,8,English,8,Calvin,Robert,pies,10,0,none,0.675,0.4,0.625,0.5
32,M,25,8,English,9,Bob,Matt,pies,10,3,all,0.4,0.6,0.3,0.875
32,M,25,8,English,10,Victor,George,cookies,10,9,some,0.8,0.5,0.8,0.5
32,M,25,8,English,11,Larry,Winston,cookies,10,3,some,0.3,0.575,0.4,0.9
33,F,35,8,English,1,Patrick,Edward,pies,10,3,some,0.65,0.375,0.525,0.35
33,F,35,8,English,2,Olga,Albert,M&M's,10,10,some,0.975,0.025,0.825,0.025
33,F,35,8,English,3,Ivan,Robert,cookies,10,8,some,0.975,0.05,0.75,0
33,F,35,8,English,4,Henry,Steven,cookies,10,10,some,0.975,0.05,0.775,0.1
33,F,35,8,English,5,Lena,Patty,M&M's,10,0,none,0.375,0.375,0.9,0.925
33,F,35,8,English,6,Tom,Cathy,pies,10,2,all,0.65,0.55,0.6,0.75
33,F,35,8,English,7,Fiona,Grace,pies,10,8,all,1,0,0.95,0.025
33,F,35,8,English,8,Larry,Nathan,pies,10,6,all,0.975,0.05,0.95,0
33,F,35,8,English,9,Victor,Calvin,cookies,10,3,some,0.225,0.475,0.55,0.575
33,F,35,8,English,10,Jane,George,cookies,10,6,some,0.7,0.4,0.8,0.65
33,F,35,8,English,11,Frank,Stephanie,M&M's,10,1,all,0.4,0.625,0.525,0.85
34,M,35,0,English,1,Victor,Edward,M&M's,10,7,some,0.325,0.6,0.75,0.45
34,M,35,0,English,2,Jane,George,pies,10,6,all,1,0.275,1,0.275
34,M,35,0,English,3,Patrick,Robert,M&M's,10,3,all,0.525,0.15,1,0.275
34,M,35,0,English,4,Jake,Tom,M&M's,10,10,some,0,0.575,0.35,1
34,M,35,0,English,5,David,Frank,pies,10,2,all,1,0.25,1,0.225
34,M,35,0,English,6,Nancy,Oliver,M&M's,10,5,some,0.45,0.5,0.45,0.45
34,M,35,0,English,7,Iris,Winston,cookies,10,5,all,1,0.225,0.625,0.55
34,M,35,0,English,8,Heather,Bob,M&M's,10,4,all,1,0,0,0
34,M,35,0,English,9,Nathan,Diana,M&M's,10,0,none,0,1,0,0.975
34,M,35,0,English,10,Kathy,Tracy,cookies,10,1,some,0,0.425,0.4,0.75
34,M,35,0,English,11,Olga,Wendy,pies,10,0,none,0,1,0,1
35,F,35,4,english,1,Henry,Jane,pies,10,7,some,0.675,0.55,1,0.175
35,F,35,4,english,2,Albert,Heather,pies,10,3,some,0.2,0.675,0.675,0.5
35,F,35,4,english,3,Calvin,Winston,cookies,10,9,all,0.55,0.625,1,0.375
35,F,35,4,english,4,Steven,Nathan,cookies,10,8,all,0.5,0.6,0.6,0.425
35,F,35,4,english,5,Patrick,Olga,pies,10,0,none,0.8,0.1,0.675,0.075
35,F,35,4,english,6,Victor,Tom,M&M's,10,9,some,0.325,0.5,0.325,0.625
35,F,35,4,english,7,Iris,Lena,M&M's,10,3,all,0.15,0.575,0.375,0.9
35,F,35,4,english,8,Robert,Stephanie,pies,10,8,some,0.8,0.55,0.875,0.1
35,F,35,4,english,9,Yvonne,Ann,cookies,10,10,all,0.9,0.525,0.95,0.075
35,F,35,4,english,10,Diana,Grace,cookies,10,4,all,0.35,0.575,0.35,0.6
35,F,35,4,english,11,Mary,Bob,cookies,10,3,some,0.175,0.625,0.375,0.675
36,F,25,4,English ,1,Fiona,Frank,M&M's,10,10,all,0.325,0.4,0.075,0.425
36,F,25,4,English ,2,George,Jake,pies,10,5,some,0.5,0.325,0.925,0.375
36,F,25,4,English ,3,Nathan,Emma,M&M's,10,4,all,0.9,0.05,0,0.5
36,F,25,4,English ,4,Steven,Mary,pies,10,3,all,0.95,0.05,0.175,0.15
36,F,25,4,English ,5,Zack,Lena,pies,10,10,some,0.125,0.5,0.775,0.5
36,F,25,4,English ,6,Larry,David,M&M's,10,0,none,0,0.5,0.15,0.5
36,F,25,4,English ,7,Stephanie,Nancy,M&M's,10,7,all,0.8,0.225,0.5,0.2
36,F,25,4,English ,8,Grace,Kevin,cookies,10,3,all,0.925,0.075,0.5,0.075
36,F,25,4,English ,9,Tracy,Albert,cookies,10,9,all,0.95,0.1,0.5,0.2
36,F,25,4,English ,10,Oliver,Calvin,cookies,10,10,some,0.15,0.5,0.5,0.5
36,F,25,4,English ,11,Ann,Tom,M&M's,10,2,some,0.05,0.5,0.025,0.925
37,M,35,4,English,1,Zack,Calvin,cookies,10,5,some,0.575,0.325,0.35,0.35
37,M,35,4,English,2,Steven,Cathy,cookies,10,0,none,0.7,0.375,0.675,0.5
37,M,35,4,English,3,Kevin,Frank,pies,10,5,all,0.8,0.175,0.65,0.3
37,M,35,4,English,4,Diana,Albert,pies,10,7,some,0.475,0.375,0.275,0.35
37,M,35,4,English,5,Larry,Iris,pies,10,8,all,0.85,0.15,0.625,0.325
37,M,35,4,English,6,Tracy,Jake,M&M's,10,5,all,0.725,0.2,0.625,0.3
37,M,35,4,English,7,Stephanie,Victor,M&M's,10,9,all,0.8,0.325,0.65,0.2
37,M,35,4,English,8,Kathy,Patty,cookies,10,1,all,0.85,0.25,0.725,0.375
37,M,35,4,English,9,Ann,Nancy,cookies,10,9,some,0.6,0.375,0.25,0.45
37,M,35,4,English,10,Mary,Ivan,pies,10,9,all,0.825,0.2,0.675,0.425
37,M,35,4,English,11,Lena,Bob,M&M's,10,1,some,0.275,0.6,0.325,0.5
38,M,35,6,English,1,Henry,Fiona,pies,10,2,some,0.6,0.725,0.2,0.775
38,M,35,6,English,2,Tom,Diana,M&M's,10,2,some,0.225,0.4,0.325,1
38,M,35,6,English,3,Patty,Victoria,pies,10,0,none,0.775,0.225,0.675,0.3
38,M,35,6,English,4,Wendy,Edward,cookies,10,3,some,0.375,0.6,0.175,0.725
38,M,35,6,English,5,Kevin,Olga,M&M's,10,1,all,1,0,0.25,0
38,M,35,6,English,6,George,Oliver,cookies,10,1,some,0.15,0.625,0.3,0.675
38,M,35,6,English,7,Ann,Nathan,cookies,10,4,all,0.9,0.1,0.7,0.775
38,M,35,6,English,8,Calvin,Kathy,pies,10,4,some,0.675,0.325,0.25,0.4
38,M,35,6,English,9,Rebecca,Heather,M&M's,10,0,none,0.5,0.5,0.5,0.5
38,M,35,6,English,10,Zack,Iris,cookies,10,6,all,0.825,0.225,0.65,0.375
38,M,35,6,English,11,Frank,Jane,cookies,10,2,all,1,0.325,0.725,0.325
39,F,55,4,English,1,Jake,David,pies,10,8,all,0.7,0.4,0.6,0.45
39,F,55,4,English,2,Calvin,Victoria,M&M's,10,6,all,0.45,0.625,0.725,0.575
39,F,55,4,English,3,Oliver,Grace,pies,10,6,all,0.45,0.425,0.525,0.55
39,F,55,4,English,4,Frank,Robert,pies,10,10,some,0.4,0.6,0.6,0.45
39,F,55,4,English,5,Winston,Patrick,pies,10,0,none,0.45,0.375,0.55,0.55
39,F,55,4,English,6,Nathan,Patty,pies,10,3,all,0.725,0.25,0.6,0.3
39,F,55,4,English,7,Tom,Iris,M&M's,10,1,all,0.7,0.225,0.775,0.45
39,F,55,4,English,8,Nancy,Zack,pies,10,4,all,0.25,0.7,0.675,0.35
39,F,55,4,English,9,Kathy,Stephanie,pies,10,7,all,0.35,0.625,0.875,0.425
39,F,55,4,English,10,Diana,Tracy,cookies,10,8,some,0.225,0.6,0.625,0.525
39,F,55,4,English,11,Barbara,Steven,M&M's,10,2,some,0.15,0.6,0.7,0.45
40,M,45,0,english,1,Henry,Robert,M&M's,10,0,none,0.425,0.225,0.15,0.35
40,M,45,0,english,2,Calvin,Kathy,cookies,10,6,some,0.25,0.575,0.575,0.6
40,M,45,0,english,3,Fiona,Kevin,cookies,10,0,none,0.775,0.15,0.2,0.225
40,M,45,0,english,4,Zack,Cathy,M&M's,10,8,some,0.15,0.5,0.575,0.5
40,M,45,0,english,5,Stephanie,Victoria,M&M's,10,9,all,0.575,0.55,0.6,0.55
40,M,45,0,english,6,Wendy,Patty,M&M's,10,2,all,0.575,0.625,0.5,0.55
40,M,45,0,english,7,Albert,George,M&M's,10,4,some,0.575,0.575,0.575,0.575
40,M,45,0,english,8,Tracy,Matt,pies,10,4,some,0.65,0.375,0.65,0.4
40,M,45,0,english,9,Rebecca,Grace,cookies,10,2,all,0.6,0.6,0.6,0.575
40,M,45,0,english,10,Jane,Lena,pies,10,7,some,0.575,0.6,0.55,0.075
40,M,45,0,english,11,Barbara,Frank,pies,10,5,some,0.575,0.575,0.55,0.55
41,F,35,4,ENGLISH,1,Tom,Kathy,M&M's,10,10,all,0.975,0.025,0.775,0.025
41,F,35,4,ENGLISH,2,Oliver,Emma,M&M's,10,1,all,0.975,0.025,0.8,0.1
41,F,35,4,ENGLISH,3,Larry,George,cookies,10,0,none,0.25,0.975,0.025,0.75
41,F,35,4,ENGLISH,4,Edward,Jane,M&M's,10,9,some,0.025,0.75,0.5,0.5
41,F,35,4,ENGLISH,5,Jake,Olga,pies,10,10,some,0.35,0.625,0.225,0.5
41,F,35,4,ENGLISH,6,Iris,Ivan,cookies,10,5,some,0.225,0.575,0.425,0.5
41,F,35,4,ENGLISH,7,Stephanie,Fiona,pies,10,9,some,0.15,0.6,0.325,0.5
41,F,35,4,ENGLISH,8,Heather,Patrick,pies,10,6,all,0.975,0.075,0.825,0.075
41,F,35,4,ENGLISH,9,Kevin,Cathy,cookies,10,10,all,0.975,0.05,0.95,0
41,F,35,4,ENGLISH,10,Robert,Grace,pies,10,8,some,0.375,0.6,0.6,0.5
41,F,35,4,ENGLISH,11,Yvonne,Steven,cookies,10,8,all,0.975,0.05,0.975,0.05
42,F,45,11,English,1,Jane,Heather,cookies,10,5,some,0.675,0.325,0.7,0.5
42,F,45,11,English,2,Patrick,Yvonne,M&M's,10,6,all,1,0,0.75,0
42,F,45,11,English,3,Steven,Larry,cookies,10,0,none,0.675,0.4,0.225,0.325
42,F,45,11,English,4,Kathy,Ann,M&M's,10,3,all,0.975,0,0.725,0
42,F,45,11,English,5,Emma,Diana,M&M's,10,1,some,0.425,0.55,0.225,0.85
42,F,45,11,English,6,Mary,Lena,pies,10,8,all,1,0.05,0.9,0.125
42,F,45,11,English,7,Wendy,Bob,pies,10,7,some,0.65,0.45,0.7,0.3
42,F,45,11,English,8,Edward,Calvin,cookies,10,8,some,0.625,0.375,0.8,0.175
42,F,45,11,English,9,Henry,Cathy,M&M's,10,2,some,0.125,0.5,0.125,0.95
42,F,45,11,English,10,Oliver,Iris,cookies,10,10,all,0.875,0.075,0.875,0.05
42,F,45,11,English,11,Albert,Barbara,M&M's,10,9,some,0.25,0.5,0.5,0.5
43,F,65,4,English ,1,Tracy,Frank,M&M's,10,10,some,1,0,0.975,0
43,F,65,4,English ,2,Larry,Diana,M&M's,10,8,some,0.975,0,0.975,0
43,F,65,4,English ,3,Lena,Patrick,cookies,10,1,all,0.975,0,1,0
43,F,65,4,English ,4,Yvonne,Heather,cookies,10,2,some,0,0.95,0.5,0.5
43,F,65,4,English ,5,Jane,Ivan,pies,10,3,all,0.975,0,0.975,0
43,F,65,4,English ,6,Barbara,Nathan,pies,10,2,all,0.975,0,0.975,0
43,F,65,4,English ,7,Rebecca,Tom,cookies,10,7,some,0,0.725,0.225,0.5
43,F,65,4,English ,8,David,Patty,cookies,10,4,all,1,0,0.975,0
43,F,65,4,English ,9,Grace,Victoria,pies,10,7,all,0.975,0,0.975,0
43,F,65,4,English ,10,Kevin,Cathy,pies,10,10,some,0.5,0.725,0.5,0.275
43,F,65,4,English ,11,Robert,Oliver,cookies,10,10,some,0,0.8,0.5,0.5
44,F,65,8,English,1,David,Grace,M&M's,10,9,all,0.7,0.175,0.7,0.175
44,F,65,8,English,2,Cathy,Jake,M&M's,10,3,all,0.775,0.125,1,0.1
44,F,65,8,English,3,Kevin,Victoria,cookies,10,2,all,0.8,0.5,0.8,0.5
44,F,65,8,English,4,Diana,Mary,cookies,10,6,all,0.9,0.15,0.9,0.15
44,F,65,8,English,5,Nancy,Ivan,cookies,10,8,some,0.925,0.125,0.9,0.125
44,F,65,8,English,6,Oliver,Ann,cookies,10,1,all,0.35,0.85,0.85,0.5
44,F,65,8,English,7,Matt,Albert,M&M's,10,4,all,0.25,0.25,0.25,0.7
44,F,65,8,English,8,Lena,Victor,pies,10,5,all,0.875,0.15,1,0.125
44,F,65,8,English,9,Bob,Tracy,cookies,10,3,all,0.5,0.5,0.55,0.5
44,F,65,8,English,10,Rebecca,Olga,M&M's,10,6,some,0.525,0.15,0.6,0.325
44,F,65,8,English,11,Emma,Fiona,pies,10,8,some,0.7,0.15,0.7,0.175
45,F,35,6,English,1,Wendy,Kevin,cookies,10,1,all,0.975,0.025,0.975,0.025
45,F,35,6,English,2,Tracy,Diana,cookies,10,5,all,1,0,1,0
45,F,35,6,English,3,Frank,Mary,cookies,10,8,some,0.175,0.5,0.175,0.5
45,F,35,6,English,4,Ann,Iris,cookies,10,9,some,0.175,0.5,0.175,0.5
45,F,35,6,English,5,Victor,Victoria,pies,10,4,some,0.15,0.5,0.15,0.5
45,F,35,6,English,6,Rebecca,Patty,pies,10,5,some,0.15,0.5,0.15,0.5
45,F,35,6,English,7,Fiona,Barbara,M&M's,10,10,all,0.975,0.025,0.975,0
45,F,35,6,English,8,Bob,Heather,pies,10,2,all,1,0,1,0
45,F,35,6,English,9,Patrick,Steven,pies,10,8,all,1,0,1,0
45,F,35,6,English,10,Matt,Nathan,pies,10,1,all,1,0,1,0
45,F,35,6,English,11,Ivan,Oliver,M&M's,10,0,none,0.5,0.15,0.925,0.275
46,F,65,4,English,1,Kathy,Jane,M&M's,10,3,all,0.975,0.025,0.75,0.025
46,F,65,4,English,2,Patty,Diana,cookies,10,7,all,0.75,0.25,0.75,0.15
46,F,65,4,English,3,Oliver,David,cookies,10,2,some,0.1,0.9,0.1,0.725
46,F,65,4,English,4,Barbara,Wendy,pies,10,0,none,0.7,0.225,0.4,0.075
46,F,65,4,English,5,Calvin,Victor,pies,10,8,some,0.35,0.9,0.175,0.775
46,F,65,4,English,6,Bob,Albert,cookies,10,3,some,0.05,0.775,0.25,0.675
46,F,65,4,English,7,Nathan,Yvonne,M&M's,10,5,some,0.35,0.65,0.25,0.525
46,F,65,4,English,8,George,Tracy,cookies,10,5,some,0.25,0.675,0.4,0.775
46,F,65,4,English,9,Jake,Mary,cookies,10,0,none,0.7,0.1,0.625,0.15
46,F,65,4,English,10,Robert,Kevin,M&M's,10,10,some,0.375,0.575,0.1,0.675
46,F,65,4,English,11,Henry,Rebecca,M&M's,10,6,all,0.775,0.4,0.7,0.05
47,F,45,0,hindi,1,Ann,David,pies,10,4,all,0.075,0.975,0.625,0.3
47,F,45,0,hindi,2,Tom,Patty,pies,10,3,all,0,0.85,0.425,0.25
47,F,45,0,hindi,3,Grace,Victoria,pies,10,10,some,0.5,0.725,0.775,0.1
47,F,45,0,hindi,4,Iris,Tracy,pies,10,6,some,0.1,0.725,0.55,0.425
47,F,45,0,hindi,5,Cathy,Calvin,M&M's,10,4,some,0.025,0.975,0.725,0.6
47,F,45,0,hindi,6,Fiona,Yvonne,pies,10,7,all,0.05,0.875,0.625,0.425
47,F,45,0,hindi,7,Kevin,Albert,cookies,10,4,some,0.025,0.6,0.375,0.275
47,F,45,0,hindi,8,Larry,Nancy,cookies,10,2,all,0.3,0.5,0.225,0.5
47,F,45,0,hindi,9,Jake,Frank,M&M's,10,0,none,0.95,0.025,0.95,0.5
47,F,45,0,hindi,10,Matt,Kathy,M&M's,10,6,some,0.125,0.75,0.5,0.4
47,F,45,0,hindi,11,Stephanie,Winston,cookies,10,9,some,0.25,0.95,0.725,0.55
48,F,35,4,English,1,David,Nancy,pies,10,0,none,0.675,0.175,0.75,0.1
48,F,35,4,English,2,Nathan,Wendy,pies,10,5,all,0.675,0.15,0.875,0.1
48,F,35,4,English,3,Kevin,Lena,M&M's,10,4,some,0.2,0.725,0.2,0.5
48,F,35,4,English,4,Larry,Mary,M&M's,10,10,some,0.175,0.675,0.6,0.325
48,F,35,4,English,5,Stephanie,Olga,M&M's,10,7,some,0.225,0.575,0.225,0.75
48,F,35,4,English,6,Fiona,Albert,M&M's,10,8,some,0.15,0.65,0.375,0.475
48,F,35,4,English,7,Zack,Victor,cookies,10,1,all,0.875,0,0.825,0
48,F,35,4,English,8,Tom,Grace,cookies,10,9,all,0.85,0.2,0.725,0.175
48,F,35,4,English,9,Jane,Diana,cookies,10,5,all,0.8,0.175,0.675,0.05
48,F,35,4,English,10,Henry,Patty,pies,10,10,some,0.225,0.65,0.7,0.325
48,F,35,4,English,11,Emma,Ann,pies,10,7,all,0.65,0.3,0.7,0.225
49,M,55,8,english,1,Ann,Grace,M&M's,10,4,all,0.925,0.125,0.725,0.25
49,M,55,8,english,2,Barbara,Emma,pies,10,0,none,0.275,0.325,0.725,0.55
49,M,55,8,english,3,Jane,Tom,cookies,10,9,all,0.825,0.3,0.675,0.275
49,M,55,8,english,4,Bob,Frank,cookies,10,8,some,0.25,0.6,0.6,0.575
49,M,55,8,english,5,Iris,Lena,M&M's,10,5,all,0.9,0.225,0.725,0.425
49,M,55,8,english,6,Rebecca,Stephanie,pies,10,8,all,0.825,0.1,0.575,0.4
49,M,55,8,english,7,Victoria,Fiona,M&M's,10,7,some,0.35,0.55,0.55,0.55
49,M,55,8,english,8,Patty,Tracy,cookies,10,4,all,0.7,0.3,0.825,0.425
49,M,55,8,english,9,Olga,Oliver,pies,10,2,some,0.35,0.55,0.575,0.4
49,M,55,8,english,10,Matt,Diana,M&M's,10,6,all,0.725,0.15,0.575,0.425
49,M,55,8,english,11,Heather,David,pies,10,9,all,0.9,0.225,0.55,0.425
50,M,35,6,English,1,Emma,Heather,cookies,10,0,none,0.625,0.2,1,0.3
50,M,35,6,English,2,Zack,George,pies,10,1,all,0.9,0.075,0.95,0
50,M,35,6,English,3,Yvonne,Robert,M&M's,10,6,all,0.8,0,0.675,0
50,M,35,6,English,4,Edward,Jake,pies,10,4,all,0.775,0.075,0.85,0
50,M,35,6,English,5,Cathy,Barbara,M&M's,10,0,none,0.6,0.375,0.825,0.25
50,M,35,6,English,6,Matt,Rebecca,pies,10,3,some,0.1,0.725,0.2,0.8
50,M,35,6,English,7,Tom,Victoria,cookies,10,10,all,0.8,0.1,0.725,0
50,M,35,6,English,8,Stephanie,Nancy,cookies,10,4,some,0.25,0.625,0.25,0.575
50,M,35,6,English,9,Kevin,Fiona,pies,10,5,some,0.1,0.65,0.2,0.6
50,M,35,6,English,10,Winston,Grace,M&M's,10,5,all,0.85,0,0.85,0
50,M,35,6,English,11,Albert,Larry,cookies,10,3,some,0.25,0.725,0.325,0.65
51,F,35,6,English,1,Olga,Barbara,cookies,10,1,all,0.95,0,0.575,0.175
51,F,35,6,English,2,Lena,Iris,cookies,10,8,some,0.075,0.5,0.425,0.5
51,F,35,6,English,3,Cathy,George,pies,10,6,all,0.775,0.45,0.575,0.4
51,F,35,6,English,4,Victoria,Winston,cookies,10,2,some,0.35,0.575,0.45,0.5
51,F,35,6,English,5,Kevin,Henry,M&M's,10,8,all,0.65,0.25,0.55,0.35
51,F,35,6,English,6,Frank,Bob,pies,10,0,none,0.575,0.425,0.5,0.5
51,F,35,6,English,7,Yvonne,Jane,cookies,10,7,all,0.625,0.325,0.55,0.475
51,F,35,6,English,8,Steven,Nancy,pies,10,8,all,0.85,0.35,0.575,0.45
51,F,35,6,English,9,Grace,Nathan,M&M's,10,1,some,0.575,0.425,0.525,0.475
51,F,35,6,English,10,Stephanie,Larry,cookies,10,10,all,0.7,0.4,0.55,0.45
51,F,35,6,English,11,Ann,Rebecca,M&M's,10,4,all,0.75,0.325,0.55,0.4
52,F,35,6,english,1,Nathan,Grace,cookies,10,10,all,1,0,1,0.375
52,F,35,6,english,2,Jake,Steven,cookies,10,7,all,1,0,1,0.175
52,F,35,6,english,3,Larry,Stephanie,M&M's,10,6,some,0.5,0.425,0.375,1
52,F,35,6,english,4,Jane,Calvin,M&M's,10,7,some,0.65,0.525,0.4,0.825
52,F,35,6,english,5,David,Yvonne,M&M's,10,2,some,0.05,0.95,0.1,0.925
52,F,35,6,english,6,Victor,Fiona,M&M's,10,4,all,0.85,0.125,0.55,0.025
52,F,35,6,english,7,Tracy,George,M&M's,10,0,none,0.775,0.175,0.6,0.725
52,F,35,6,english,8,Zack,Ann,pies,10,1,all,0.725,0.3,0.725,0.225
52,F,35,6,english,9,Nancy,Rebecca,M&M's,10,8,all,0.925,0.1,0.95,0.075
52,F,35,6,english,10,Robert,Bob,M&M's,10,1,some,0.05,0.95,0.05,0.8
52,F,35,6,english,11,Albert,Winston,cookies,10,0,none,0.15,0.225,0.225,0.75
53,M,35,4,english,1,Henry,Edward,cookies,10,10,some,0.925,0.15,0.825,0.225
53,M,35,4,english,2,Zack,Fiona,cookies,10,1,some,0,0.4,0.9,0.9
53,M,35,4,english,3,Diana,Oliver,pies,10,5,some,0.5,0.5,0.5,1
53,M,35,4,english,4,Albert,Nathan,pies,10,8,all,1,0,1,0.725
53,M,35,4,english,5,Kevin,Heather,cookies,10,8,all,0.85,0.05,1,0.5
53,M,35,4,english,6,Tracy,Frank,pies,10,10,some,1,0,1,0.5
53,M,35,4,english,7,Victor,Barbara,M&M's,10,5,some,0,0,0,1
53,M,35,4,english,8,Patty,Mary,pies,10,4,all,0,0,0,1
53,M,35,4,english,9,Emma,Yvonne,M&M's,10,2,some,0,0,0,0
53,M,35,4,english,10,Olga,Matt,M&M's,10,10,some,1,0,1,0
53,M,35,4,english,11,Rebecca,Robert,M&M's,10,1,all,0,0,1,1
54,M,35,4,English,1,Yvonne,Wendy,cookies,10,9,all,0.6,0,1,0
54,M,35,4,English,2,Frank,Victor,cookies,10,3,all,0,0,0.2,0
54,M,35,4,English,3,Bob,Patty,pies,10,4,some,0,0,0.225,0
54,M,35,4,English,4,Jane,Edward,M&M's,10,6,all,0.65,0,1,0
54,M,35,4,English,5,Stephanie,Albert,M&M's,10,2,some,0,0.5,0,0.5
54,M,35,4,English,6,Fiona,Larry,cookies,10,7,some,0.6,0,1,0
54,M,35,4,English,7,Kathy,Ivan,cookies,10,2,some,0,0.5,0,0.5
54,M,35,4,English,8,Cathy,Mary,cookies,10,10,some,0.825,0,1,0
54,M,35,4,English,9,Tracy,Iris,pies,10,1,some,0,0.5,0,0.5
54,M,35,4,English,10,Olga,Oliver,cookies,10,4,some,0,0.5,0.575,0.5
54,M,35,4,English,11,Jake,Ann,pies,10,0,none,0,0,1,0.5
55,F,35,4,English,1,Albert,Heather,M&M's,10,8,some,0.775,0.25,0.675,0.2
55,F,35,4,English,2,Calvin,Stephanie,M&M's,10,6,some,0.575,0.325,0.625,0.425
55,F,35,4,English,3,Edward,Tracy,cookies,10,6,all,0.6,0.375,0.55,0.45
55,F,35,4,English,4,Iris,Winston,M&M's,10,7,some,0.575,0.375,0.6,0.35
55,F,35,4,English,5,Jane,Barbara,pies,10,2,all,0.175,0.8,0.3,0.55
55,F,35,4,English,6,Patty,Cathy,cookies,10,4,some,0.5,0.5,0.5,0.5
55,F,35,4,English,7,Fiona,Ann,cookies,10,1,some,0.05,0.725,0.025,0.625
55,F,35,4,English,8,Oliver,Bob,pies,10,5,some,0.7,0.35,0.875,0.3
55,F,35,4,English,9,Lena,Steven,cookies,10,2,all,0.375,0.775,0.15,0.5
55,F,35,4,English,10,Robert,Mary,pies,10,3,all,0.6,0.375,0.675,0.5
55,F,35,4,English,11,Nathan,Victoria,cookies,10,8,all,0.8,0.225,0.65,0.175
56,F,65,6,English,1,Albert,Stephanie,M&M's,10,3,some,0.075,0.4,0.275,0.75
56,F,65,6,English,2,Oliver,Cathy,cookies,10,0,none,0.55,0.225,0.65,0.25
56,F,65,6,English,3,Edward,Jake,pies,10,3,all,0.85,0.15,0.15,0.1
56,F,65,6,English,4,Frank,Nathan,pies,10,7,some,0.6,0.3,0.75,0.275
56,F,65,6,English,5,Mary,Matt,pies,10,4,some,0.125,0.675,0.25,0.725
56,F,65,6,English,6,Iris,Grace,cookies,10,8,all,0.95,0.125,0.875,0.1
56,F,65,6,English,7,Diana,Henry,cookies,10,3,all,0.75,0.2,0.375,0.275
56,F,65,6,English,8,Kathy,Olga,pies,10,5,all,0.7,0.175,0.675,0.2
56,F,65,6,English,9,Lena,Patty,cookies,10,1,all,0.675,0.2,0.6,0.2
56,F,65,6,English,10,David,Heather,M&M's,10,10,some,0.2,0.65,0.55,0.65
56,F,65,6,English,11,Victor,Barbara,pies,10,2,some,0.175,0.775,0.125,0.9
57,F,35,4,English,1,David,Matt,cookies,10,10,all,0.875,0.775,0.625,0.125
