workerID,gender,age,income,language,order,pesonA,personB,food,totalQuant,eatenQuant,preciseEatenQuant,probAffect
A1O9SD6K0DAPDL,M,35,6,English,1,Diana,Oliver,M&M's,10,4,4,0.25
A1O9SD6K0DAPDL,M,35,6,English,2,Emma,Bob,M&M's,10,3,3,0.25
A1O9SD6K0DAPDL,M,35,6,English,3,Steven,Calvin,M&M's,100,3,36,0.5
A1O9SD6K0DAPDL,M,35,6,English,4,Kevin,Nancy,blueberries,10,9,9,0.975
A1O9SD6K0DAPDL,M,35,6,English,5,Winston,Victoria,strawberries,100,8,84,0.975
A1O9SD6K0DAPDL,M,35,6,English,6,Tom,Wendy,bananas,10,1,1,0.05
A1O9SD6K0DAPDL,M,35,6,English,7,Kathy,Lena,cookies,10,10,10,0.975
A1O9SD6K0DAPDL,M,35,6,English,8,Grace,Mary,M&M's,100,0,6,0.025
A1O9SD6K0DAPDL,M,35,6,English,9,Fiona,Patrick,bananas,10,9,9,0.95
A1O9SD6K0DAPDL,M,35,6,English,10,Matt,Ivan,cookies,100,1,16,0.3
A1O9SD6K0DAPDL,M,35,6,English,11,Rebecca,Olga,strawberries,10,4,4,0.5
A1O9SD6K0DAPDL,M,35,6,English,12,Robert,Albert,pies,10,4,4,0.625
A1O9SD6K0DAPDL,M,35,6,English,13,Jane,Iris,cookies,100,6,61,0.75
A1O9SD6K0DAPDL,M,35,6,English,14,Cathy,Barbara,pies,10,2,2,0.6
A1O9SD6K0DAPDL,M,35,6,English,15,Larry,Ann,M&M's,100,7,78,0.725
A1O9SD6K0DAPDL,M,35,6,English,16,Stephanie,David,cookies,10,6,6,0.625
A1O9SD6K0DAPDL,M,35,6,English,17,Zack,Heather,pies,10,5,5,0.625
A1O9SD6K0DAPDL,M,35,6,English,18,Jake,Henry,blueberries,10,5,5,0.4
A1O9SD6K0DAPDL,M,35,6,English,19,Edward,George,cookies,10,9,9,0.95
A1O9SD6K0DAPDL,M,35,6,English,20,Frank,Yvonne,cookies,10,8,8,0.9
A1O9SD6K0DAPDL,M,35,6,English,21,Nathan,Victor,pies,100,5,52,0.95
A1O9SD6K0DAPDL,M,35,6,English,22,Patty,Tracy,bananas,10,10,10,0.975
A1Z0KZWROFCECS,F,25,4,English,1,Olga,Edward,strawberries,10,5,5,0.25
A1Z0KZWROFCECS,F,25,4,English,2,Robert,Mary,pies,10,6,6,1
A1Z0KZWROFCECS,F,25,4,English,3,Emma,David,blueberries,10,6,6,0
A1Z0KZWROFCECS,F,25,4,English,4,Rebecca,Bob,M&M's,100,8,80,0.75
A1Z0KZWROFCECS,F,25,4,English,5,Patty,Victor,M&M's,100,7,70,0.75
A1Z0KZWROFCECS,F,25,4,English,6,Lena,Calvin,strawberries,10,9,9,0
A1Z0KZWROFCECS,F,25,4,English,7,Frank,Fiona,bananas,10,3,3,0.15
A1Z0KZWROFCECS,F,25,4,English,8,Henry,Grace,blueberries,10,7,7,0.15
A1Z0KZWROFCECS,F,25,4,English,9,Kevin,Albert,M&M's,10,10,10,0.75
A1Z0KZWROFCECS,F,25,4,English,10,Tracy,Cathy,cookies,100,1,10,0.025
A1Z0KZWROFCECS,F,25,4,English,11,Iris,Ivan,M&M's,10,0,0,0
A1Z0KZWROFCECS,F,25,4,English,12,Kathy,Diana,strawberries,100,0,7,0.25
A1Z0KZWROFCECS,F,25,4,English,13,Jane,Larry,blueberries,10,0,0,0
A1Z0KZWROFCECS,F,25,4,English,14,Patrick,Steven,pies,10,10,10,1
A1Z0KZWROFCECS,F,25,4,English,15,Stephanie,Nathan,blueberries,100,8,88,0.5
A1Z0KZWROFCECS,F,25,4,English,16,Zack,Yvonne,cookies,100,10,10,0.5
A1Z0KZWROFCECS,F,25,4,English,17,Jake,Matt,M&M's,100,9,93,0.775
A1Z0KZWROFCECS,F,25,4,English,18,Heather,Tom,pies,100,0,3,0.1
A1Z0KZWROFCECS,F,25,4,English,19,George,Oliver,blueberries,100,9,93,0.65
A1Z0KZWROFCECS,F,25,4,English,20,Nancy,Winston,blueberries,100,5,51,0.35
A1Z0KZWROFCECS,F,25,4,English,21,Ann,Barbara,pies,10,4,4,0.55
A1Z0KZWROFCECS,F,25,4,English,22,Victoria,Wendy,strawberries,100,7,74,0.775
A2ZE2IPHK152KA,F,35,4,English,1,Oliver,Barbara,bananas,100,1,11,0.75
A2ZE2IPHK152KA,F,35,4,English,2,Fiona,Robert,bananas,100,7,77,1
A2ZE2IPHK152KA,F,35,4,English,3,Iris,Victor,pies,10,4,4,0.675
A2ZE2IPHK152KA,F,35,4,English,4,Patty,Olga,pies,10,2,2,0.5
A2ZE2IPHK152KA,F,35,4,English,5,Calvin,Tom,bananas,10,0,0,0.05
A2ZE2IPHK152KA,F,35,4,English,6,Larry,Emma,M&M's,10,10,10,1
A2ZE2IPHK152KA,F,35,4,English,7,Frank,Mary,strawberries,100,5,57,0.75
A2ZE2IPHK152KA,F,35,4,English,8,Nancy,Kevin,blueberries,100,9,90,0.825
A2ZE2IPHK152KA,F,35,4,English,9,Yvonne,David,M&M's,100,0,6,0.25
A2ZE2IPHK152KA,F,35,4,English,10,Albert,Wendy,cookies,100,8,86,0.85
A2ZE2IPHK152KA,F,35,4,English,11,Cathy,Zack,pies,100,7,70,0.825
A2ZE2IPHK152KA,F,35,4,English,12,Bob,Patrick,cookies,100,10,10,0.275
A2ZE2IPHK152KA,F,35,4,English,13,Matt,Nathan,pies,100,5,54,0.75
A2ZE2IPHK152KA,F,35,4,English,14,George,Kathy,M&M's,100,8,89,0.8
A2ZE2IPHK152KA,F,35,4,English,15,Steven,Stephanie,bananas,100,8,89,0.8
A2ZE2IPHK152KA,F,35,4,English,16,Victoria,Rebecca,bananas,10,8,8,0.9
A2ZE2IPHK152KA,F,35,4,English,17,Jane,Lena,bananas,100,4,47,0.8
A2ZE2IPHK152KA,F,35,4,English,18,Henry,Grace,M&M's,100,3,38,0.575
A2ZE2IPHK152KA,F,35,4,English,19,Ivan,Diana,M&M's,100,5,55,0.6
A2ZE2IPHK152KA,F,35,4,English,20,Ann,Edward,blueberries,10,8,8,0.525
A2ZE2IPHK152KA,F,35,4,English,21,Tracy,Heather,cookies,10,3,3,0.5
A2ZE2IPHK152KA,F,35,4,English,22,Jake,Winston,M&M's,10,3,3,0.475
A2RYRS301XIZZD,M,25,4,English,1,Jane,Patty,M&M's,100,3,38,0.225
A2RYRS301XIZZD,M,25,4,English,2,Kevin,Grace,blueberries,10,1,1,0.05
A2RYRS301XIZZD,M,25,4,English,3,Nancy,Matt,M&M's,10,9,9,0.7
A2RYRS301XIZZD,M,25,4,English,4,Ann,Bob,strawberries,100,9,92,0.775
A2RYRS301XIZZD,M,25,4,English,5,Mary,Rebecca,pies,100,5,53,0.55
A2RYRS301XIZZD,M,25,4,English,6,Yvonne,George,bananas,100,9,99,0.9
A2RYRS301XIZZD,M,25,4,English,7,Emma,Lena,pies,100,0,6,0.25
A2RYRS301XIZZD,M,25,4,English,8,Larry,Iris,pies,10,10,10,1
A2RYRS301XIZZD,M,25,4,English,9,Wendy,Steven,pies,10,1,1,0.075
A2RYRS301XIZZD,M,25,4,English,10,Jake,Winston,strawberries,10,5,5,0.625
A2RYRS301XIZZD,M,25,4,English,11,Diana,Oliver,blueberries,100,6,66,0.55
A2RYRS301XIZZD,M,25,4,English,12,Albert,Edward,blueberries,100,8,88,0.875
A2RYRS301XIZZD,M,25,4,English,13,Nathan,Zack,cookies,10,9,9,0.85
A2RYRS301XIZZD,M,25,4,English,14,Patrick,Cathy,strawberries,10,7,7,0.675
A2RYRS301XIZZD,M,25,4,English,15,Stephanie,Kathy,M&M's,100,1,16,0.225
A2RYRS301XIZZD,M,25,4,English,16,Victor,Calvin,cookies,100,8,83,0.7
A2RYRS301XIZZD,M,25,4,English,17,Victoria,Heather,bananas,100,6,63,0.625
A2RYRS301XIZZD,M,25,4,English,18,Tracy,Barbara,bananas,100,3,30,0.5
A2RYRS301XIZZD,M,25,4,English,19,Olga,Robert,bananas,10,6,6,0.3
A2RYRS301XIZZD,M,25,4,English,20,Henry,David,cookies,10,2,2,0.3
A2RYRS301XIZZD,M,25,4,English,21,Frank,Fiona,strawberries,100,6,66,0.65
A2RYRS301XIZZD,M,25,4,English,22,Tom,Ivan,bananas,100,8,84,0.775
A2TD8FMIWNZ1VA,F,35,6,english,1,Tom,Winston,strawberries,10,7,7,0.5
A2TD8FMIWNZ1VA,F,35,6,english,2,Matt,Zack,M&M's,10,9,9,0.225
A2TD8FMIWNZ1VA,F,35,6,english,3,Tracy,Ann,M&M's,10,4,4,0
A2TD8FMIWNZ1VA,F,35,6,english,4,Mary,Kathy,strawberries,10,4,4,0.1
A2TD8FMIWNZ1VA,F,35,6,english,5,Patrick,Albert,blueberries,10,0,0,0
A2TD8FMIWNZ1VA,F,35,6,english,6,Larry,Steven,blueberries,100,0,6,0
A2TD8FMIWNZ1VA,F,35,6,english,7,Jane,Patty,pies,10,1,1,0.725
A2TD8FMIWNZ1VA,F,35,6,english,8,Olga,Heather,bananas,10,5,5,0.6
A2TD8FMIWNZ1VA,F,35,6,english,9,Edward,David,bananas,10,7,7,0.75
A2TD8FMIWNZ1VA,F,35,6,english,10,Cathy,Oliver,bananas,10,6,6,0.75
A2TD8FMIWNZ1VA,F,35,6,english,11,Ivan,Grace,pies,10,4,4,0.85
A2TD8FMIWNZ1VA,F,35,6,english,12,Stephanie,Fiona,cookies,100,3,39,0.725
A2TD8FMIWNZ1VA,F,35,6,english,13,Yvonne,Victoria,cookies,10,10,10,0.75
A2TD8FMIWNZ1VA,F,35,6,english,14,Victor,George,pies,100,5,56,1
A2TD8FMIWNZ1VA,F,35,6,english,15,Nathan,Nancy,cookies,100,10,10,0.225
A2TD8FMIWNZ1VA,F,35,6,english,16,Barbara,Robert,bananas,10,2,2,0.225
A2TD8FMIWNZ1VA,F,35,6,english,17,Kevin,Frank,M&M's,10,8,8,0
A2TD8FMIWNZ1VA,F,35,6,english,18,Wendy,Diana,strawberries,100,8,81,0.675
A2TD8FMIWNZ1VA,F,35,6,english,19,Lena,Calvin,pies,10,0,0,0
A2TD8FMIWNZ1VA,F,35,6,english,20,Emma,Jake,pies,100,8,85,1
A2TD8FMIWNZ1VA,F,35,6,english,21,Rebecca,Bob,pies,100,3,37,1
A2TD8FMIWNZ1VA,F,35,6,english,22,Henry,Iris,bananas,100,2,20,0.75
A12ZPHBEIHN8U7,M,25,4,English,1,Steven,Yvonne,blueberries,10,7,7,0.25
A12ZPHBEIHN8U7,M,25,4,English,2,Olga,Larry,strawberries,10,0,0,0
A12ZPHBEIHN8U7,M,25,4,English,3,Cathy,Albert,blueberries,10,3,3,0
A12ZPHBEIHN8U7,M,25,4,English,4,Emma,Kathy,strawberries,10,3,3,0
A12ZPHBEIHN8U7,M,25,4,English,5,Matt,Oliver,strawberries,100,3,31,1
A12ZPHBEIHN8U7,M,25,4,English,6,Tracy,George,bananas,10,2,2,0.25
A12ZPHBEIHN8U7,M,25,4,English,7,Wendy,Jane,blueberries,100,5,56,1
A12ZPHBEIHN8U7,M,25,4,English,8,Barbara,Zack,strawberries,100,9,98,1
A12ZPHBEIHN8U7,M,25,4,English,9,Rebecca,David,cookies,10,10,10,1
A12ZPHBEIHN8U7,M,25,4,English,10,Patrick,Robert,blueberries,100,10,10,0.15
A12ZPHBEIHN8U7,M,25,4,English,11,Ivan,Frank,pies,10,1,1,0
A12ZPHBEIHN8U7,M,25,4,English,12,Mary,Iris,pies,10,10,10,1
A12ZPHBEIHN8U7,M,25,4,English,13,Winston,Kevin,pies,10,8,8,0.875
A12ZPHBEIHN8U7,M,25,4,English,14,Heather,Victor,pies,100,9,94,0.925
A12ZPHBEIHN8U7,M,25,4,English,15,Nancy,Tom,pies,100,10,10,0
A12ZPHBEIHN8U7,M,25,4,English,16,Patty,Diana,strawberries,10,9,9,0.95
A12ZPHBEIHN8U7,M,25,4,English,17,Henry,Grace,bananas,100,8,82,0.95
A12ZPHBEIHN8U7,M,25,4,English,18,Jake,Ann,M&M's,10,5,5,0.775
A12ZPHBEIHN8U7,M,25,4,English,19,Edward,Bob,pies,100,6,63,0.825
A12ZPHBEIHN8U7,M,25,4,English,20,Nathan,Stephanie,strawberries,10,4,4,0.125
A12ZPHBEIHN8U7,M,25,4,English,21,Calvin,Victoria,blueberries,10,4,4,0.25
A12ZPHBEIHN8U7,M,25,4,English,22,Fiona,Lena,bananas,10,5,5,0.45
A374X4PJIFTORO,M,45,4,english,1,Matt,Iris,cookies,100,4,48,0.375
A374X4PJIFTORO,M,45,4,english,2,Winston,Edward,pies,100,2,21,0.6
A374X4PJIFTORO,M,45,4,english,3,Zack,Diana,pies,10,4,4,0.5
A374X4PJIFTORO,M,45,4,english,4,Wendy,Tracy,blueberries,100,3,39,0.275
A374X4PJIFTORO,M,45,4,english,5,Victoria,George,strawberries,10,4,4,0.4
A374X4PJIFTORO,M,45,4,english,6,Olga,Oliver,strawberries,10,5,5,0.25
A374X4PJIFTORO,M,45,4,english,7,Yvonne,David,strawberries,10,1,1,0
A374X4PJIFTORO,M,45,4,english,8,Mary,Steven,cookies,100,3,39,0.65
A374X4PJIFTORO,M,45,4,english,9,Jane,Albert,strawberries,100,8,89,0.925
A374X4PJIFTORO,M,45,4,english,10,Patrick,Cathy,cookies,100,7,71,0.875
A374X4PJIFTORO,M,45,4,english,11,Nathan,Henry,strawberries,10,9,9,0.75
A374X4PJIFTORO,M,45,4,english,12,Calvin,Kathy,M&M's,100,2,21,0.425
A374X4PJIFTORO,M,45,4,english,13,Larry,Lena,blueberries,10,9,9,0.75
A374X4PJIFTORO,M,45,4,english,14,Fiona,Barbara,pies,10,8,8,0.825
A374X4PJIFTORO,M,45,4,english,15,Emma,Rebecca,blueberries,10,4,4,0.625
A374X4PJIFTORO,M,45,4,english,16,Frank,Heather,bananas,10,10,10,0.975
A374X4PJIFTORO,M,45,4,english,17,Victor,Nancy,pies,100,9,94,1
A374X4PJIFTORO,M,45,4,english,18,Patty,Bob,pies,10,5,5,0.75
A374X4PJIFTORO,M,45,4,english,19,Ann,Grace,strawberries,100,7,71,0.9
A374X4PJIFTORO,M,45,4,english,20,Robert,Jake,bananas,100,6,63,0.8
A374X4PJIFTORO,M,45,4,english,21,Ivan,Stephanie,cookies,10,6,6,0.625
A374X4PJIFTORO,M,45,4,english,22,Kevin,Tom,strawberries,10,8,8,0.75
A61GHYNS1DFT7,M,25,6,English,1,Wendy,Fiona,cookies,100,2,22,0.75
A61GHYNS1DFT7,M,25,6,English,2,Matt,Iris,cookies,10,6,6,0.625
A61GHYNS1DFT7,M,25,6,English,3,Ivan,David,strawberries,100,3,32,0.75
A61GHYNS1DFT7,M,25,6,English,4,Calvin,Jake,bananas,10,9,9,1
A61GHYNS1DFT7,M,25,6,English,5,Barbara,Frank,pies,100,6,62,0.85
A61GHYNS1DFT7,M,25,6,English,6,Tracy,Diana,M&M's,10,7,7,0.275
A61GHYNS1DFT7,M,25,6,English,7,Larry,Nathan,pies,10,8,8,1
A61GHYNS1DFT7,M,25,6,English,8,Victor,Emma,blueberries,100,8,86,0.925
A61GHYNS1DFT7,M,25,6,English,9,Zack,Patrick,blueberries,100,4,41,0.5
A61GHYNS1DFT7,M,25,6,English,10,Rebecca,Victoria,cookies,100,3,34,0.6
A61GHYNS1DFT7,M,25,6,English,11,George,Robert,bananas,10,10,10,1
A61GHYNS1DFT7,M,25,6,English,12,Steven,Winston,blueberries,100,10,10,0.1
A61GHYNS1DFT7,M,25,6,English,13,Albert,Kathy,pies,10,0,0,0.25
A61GHYNS1DFT7,M,25,6,English,14,Lena,Ann,cookies,100,1,18,0.425
A61GHYNS1DFT7,M,25,6,English,15,Jane,Grace,blueberries,100,6,67,0.7
A61GHYNS1DFT7,M,25,6,English,16,Heather,Nancy,pies,10,3,3,0.55
A61GHYNS1DFT7,M,25,6,English,17,Tom,Yvonne,bananas,10,7,7,0.75
A61GHYNS1DFT7,M,25,6,English,18,Mary,Henry,cookies,10,8,8,0.775
A61GHYNS1DFT7,M,25,6,English,19,Bob,Edward,blueberries,100,1,19,0.4
A61GHYNS1DFT7,M,25,6,English,20,Cathy,Stephanie,cookies,10,1,1,0.025
A61GHYNS1DFT7,M,25,6,English,21,Kevin,Patty,bananas,10,8,8,0.75
A61GHYNS1DFT7,M,25,6,English,22,Oliver,Olga,pies,100,1,14,0.3
A2TXEVTNG04Z2I,F,25,4,English,1,Emma,Kathy,blueberries,10,8,8,0.75
A2TXEVTNG04Z2I,F,25,4,English,2,Olga,Patty,cookies,100,6,64,1
A2TXEVTNG04Z2I,F,25,4,English,3,Fiona,Cathy,cookies,10,0,0,0.25
A2TXEVTNG04Z2I,F,25,4,English,4,Victor,Frank,pies,100,5,57,0.75
A2TXEVTNG04Z2I,F,25,4,English,5,Iris,Lena,M&M's,10,5,5,0.25
A2TXEVTNG04Z2I,F,25,4,English,6,Jake,Victoria,M&M's,100,0,9,0
A2TXEVTNG04Z2I,F,25,4,English,7,George,Wendy,M&M's,10,3,3,0
A2TXEVTNG04Z2I,F,25,4,English,8,Mary,Jane,M&M's,100,3,36,0.5
A2TXEVTNG04Z2I,F,25,4,English,9,Larry,Grace,cookies,100,4,49,0.75
A2TXEVTNG04Z2I,F,25,4,English,10,Nancy,Tom,pies,10,3,3,0.5
A2TXEVTNG04Z2I,F,25,4,English,11,Yvonne,Diana,strawberries,100,2,29,0.5
A2TXEVTNG04Z2I,F,25,4,English,12,Nathan,Ivan,bananas,10,6,6,0.75
A2TXEVTNG04Z2I,F,25,4,English,13,Steven,Edward,bananas,100,6,62,1
A2TXEVTNG04Z2I,F,25,4,English,14,Rebecca,Stephanie,cookies,10,10,10,1
A2TXEVTNG04Z2I,F,25,4,English,15,Heather,Ann,pies,10,8,8,1
A2TXEVTNG04Z2I,F,25,4,English,16,Zack,Kevin,M&M's,100,10,10,0.25
A2TXEVTNG04Z2I,F,25,4,English,17,Oliver,Matt,pies,100,9,98,1
A2TXEVTNG04Z2I,F,25,4,English,18,Winston,David,strawberries,100,9,99,1
A2TXEVTNG04Z2I,F,25,4,English,19,Tracy,Bob,pies,100,1,13,0.5
A2TXEVTNG04Z2I,F,25,4,English,20,Barbara,Robert,cookies,100,10,10,0.5
A2TXEVTNG04Z2I,F,25,4,English,21,Patrick,Albert,pies,10,2,2,0.5
A2TXEVTNG04Z2I,F,25,4,English,22,Henry,Calvin,blueberries,100,7,74,0.975
A2JV560K0SA01C,F,35,4,English,1,George,Robert,cookies,10,0,0,0.25
A2JV560K0SA01C,F,35,4,English,2,Calvin,Grace,pies,10,2,2,0.25
A2JV560K0SA01C,F,35,4,English,3,Patty,Lena,strawberries,10,1,1,0
A2JV560K0SA01C,F,35,4,English,4,David,Emma,strawberries,10,6,6,0.5
A2JV560K0SA01C,F,35,4,English,5,Olga,Nancy,blueberries,10,7,7,0.75
A2JV560K0SA01C,F,35,4,English,6,Stephanie,Winston,cookies,10,6,6,0.75
A2JV560K0SA01C,F,35,4,English,7,Tracy,Diana,M&M's,100,1,19,0
A2JV560K0SA01C,F,35,4,English,8,Ivan,Edward,pies,100,9,90,0.975
A2JV560K0SA01C,F,35,4,English,9,Nathan,Henry,blueberries,100,7,74,0.775
A2JV560K0SA01C,F,35,4,English,10,Kathy,Barbara,M&M's,10,3,3,0.25
A2JV560K0SA01C,F,35,4,English,11,Rebecca,Tom,M&M's,10,0,0,0.025
A2JV560K0SA01C,F,35,4,English,12,Fiona,Yvonne,cookies,10,10,10,0.975
A2JV560K0SA01C,F,35,4,English,13,Frank,Heather,pies,10,10,10,1
A2JV560K0SA01C,F,35,4,English,14,Iris,Bob,strawberries,100,1,16,0.25
A2JV560K0SA01C,F,35,4,English,15,Steven,Wendy,strawberries,100,3,35,0.5
A2JV560K0SA01C,F,35,4,English,16,Cathy,Matt,strawberries,10,3,3,0.25
A2JV560K0SA01C,F,35,4,English,17,Jake,Zack,blueberries,100,10,10,0
A2JV560K0SA01C,F,35,4,English,18,Kevin,Mary,M&M's,100,4,41,0.5
A2JV560K0SA01C,F,35,4,English,19,Ann,Patrick,cookies,100,5,53,0.75
A2JV560K0SA01C,F,35,4,English,20,Victor,Victoria,blueberries,10,4,4,0.25
A2JV560K0SA01C,F,35,4,English,21,Oliver,Jane,bananas,100,6,62,0.75
A2JV560K0SA01C,F,35,4,English,22,Albert,Larry,bananas,10,6,6,0.5
ARVSVYBL46LC9,F,65,4,English,1,Kathy,Heather,blueberries,100,2,25,0.025
ARVSVYBL46LC9,F,65,4,English,2,Fiona,Calvin,bananas,100,0,5,0.25
ARVSVYBL46LC9,F,65,4,English,3,Zack,Tracy,blueberries,100,1,18,0
ARVSVYBL46LC9,F,65,4,English,4,Bob,Wendy,strawberries,10,2,2,0
ARVSVYBL46LC9,F,65,4,English,5,Robert,Victoria,pies,10,2,2,0.75
ARVSVYBL46LC9,F,65,4,English,6,Steven,Emma,bananas,10,0,0,0
ARVSVYBL46LC9,F,65,4,English,7,Mary,George,bananas,10,9,9,0.975
ARVSVYBL46LC9,F,65,4,English,8,Nathan,Henry,blueberries,100,8,87,0
ARVSVYBL46LC9,F,65,4,English,9,Patrick,Victor,blueberries,10,6,6,0.025
ARVSVYBL46LC9,F,65,4,English,10,Matt,Diana,cookies,100,10,10,0.275
ARVSVYBL46LC9,F,65,4,English,11,Jane,David,strawberries,100,1,11,0
ARVSVYBL46LC9,F,65,4,English,12,Rebecca,Olga,blueberries,100,0,7,0
ARVSVYBL46LC9,F,65,4,English,13,Patty,Ann,M&M's,10,4,4,0
ARVSVYBL46LC9,F,65,4,English,14,Oliver,Kevin,cookies,100,9,90,0.975
ARVSVYBL46LC9,F,65,4,English,15,Winston,Cathy,cookies,100,2,24,0.75
ARVSVYBL46LC9,F,65,4,English,16,Iris,Stephanie,M&M's,10,10,10,0.025
ARVSVYBL46LC9,F,65,4,English,17,Edward,Grace,M&M's,100,0,2,0
ARVSVYBL46LC9,F,65,4,English,18,Tom,Yvonne,bananas,10,5,5,0.75
ARVSVYBL46LC9,F,65,4,English,19,Nancy,Frank,strawberries,100,0,7,0.025
ARVSVYBL46LC9,F,65,4,English,20,Ivan,Barbara,M&M's,100,8,88,0.25
ARVSVYBL46LC9,F,65,4,English,21,Albert,Lena,strawberries,100,4,46,0.25
ARVSVYBL46LC9,F,65,4,English,22,Larry,Jake,cookies,10,2,2,0
A2IEX1XDY7HX2X,F,45,6,English,1,Tracy,Tom,pies,10,4,4,0.65
A2IEX1XDY7HX2X,F,45,6,English,2,Frank,Calvin,bananas,10,10,10,1
A2IEX1XDY7HX2X,F,45,6,English,3,Larry,Iris,cookies,100,2,26,0.425
A2IEX1XDY7HX2X,F,45,6,English,4,Cathy,Oliver,bananas,10,0,0,0.85
A2IEX1XDY7HX2X,F,45,6,English,5,Barbara,Victor,blueberries,10,4,4,0.2
A2IEX1XDY7HX2X,F,45,6,English,6,Diana,Nathan,M&M's,10,10,10,0.45
A2IEX1XDY7HX2X,F,45,6,English,7,Nancy,Kathy,cookies,10,0,0,0.075
A2IEX1XDY7HX2X,F,45,6,English,8,Robert,Mary,pies,100,6,67,0.925
A2IEX1XDY7HX2X,F,45,6,English,9,Grace,Henry,cookies,100,9,97,0.95
A2IEX1XDY7HX2X,F,45,6,English,10,Matt,Victoria,pies,100,0,6,0.425
A2IEX1XDY7HX2X,F,45,6,English,11,Ann,Patrick,cookies,10,9,9,0.9
A2IEX1XDY7HX2X,F,45,6,English,12,Olga,Jake,strawberries,10,9,9,0.05
A2IEX1XDY7HX2X,F,45,6,English,13,Fiona,Steven,strawberries,10,2,2,0.35
A2IEX1XDY7HX2X,F,45,6,English,14,Jane,Winston,bananas,100,7,74,0.4
A2IEX1XDY7HX2X,F,45,6,English,15,George,Rebecca,cookies,100,5,59,0.625
A2IEX1XDY7HX2X,F,45,6,English,16,Yvonne,David,M&M's,100,4,47,0.575
A2IEX1XDY7HX2X,F,45,6,English,17,Stephanie,Zack,strawberries,100,10,10,0.475
A2IEX1XDY7HX2X,F,45,6,English,18,Lena,Emma,strawberries,10,1,1,0.55
A2IEX1XDY7HX2X,F,45,6,English,19,Ivan,Heather,strawberries,100,0,4,0.6
A2IEX1XDY7HX2X,F,45,6,English,20,Patty,Bob,cookies,100,7,74,0.925
A2IEX1XDY7HX2X,F,45,6,English,21,Albert,Wendy,blueberries,10,6,6,0.075
A2IEX1XDY7HX2X,F,45,6,English,22,Edward,Kevin,bananas,10,4,4,0.375
ANQ1L4JGRLPQ9,M,65,6,english,1,David,Matt,strawberries,10,6,6,0.775
ANQ1L4JGRLPQ9,M,65,6,english,2,George,Frank,cookies,100,4,44,0.25
ANQ1L4JGRLPQ9,M,65,6,english,3,Heather,Patrick,strawberries,100,1,14,0.25
ANQ1L4JGRLPQ9,M,65,6,english,4,Steven,Larry,M&M's,100,1,12,0.25
ANQ1L4JGRLPQ9,M,65,6,english,5,Yvonne,Lena,pies,100,0,9,1
ANQ1L4JGRLPQ9,M,65,6,english,6,Robert,Rebecca,strawberries,10,1,1,0
ANQ1L4JGRLPQ9,M,65,6,english,7,Kathy,Fiona,cookies,10,4,4,0.75
ANQ1L4JGRLPQ9,M,65,6,english,8,Barbara,Mary,bananas,100,3,34,1
ANQ1L4JGRLPQ9,M,65,6,english,9,Bob,Patty,cookies,10,2,2,0.125
ANQ1L4JGRLPQ9,M,65,6,english,10,Tracy,Victoria,bananas,10,2,2,0.25
ANQ1L4JGRLPQ9,M,65,6,english,11,Jane,Zack,strawberries,10,2,2,0.225
ANQ1L4JGRLPQ9,M,65,6,english,12,Victor,Diana,cookies,10,8,8,0.975
ANQ1L4JGRLPQ9,M,65,6,english,13,Ivan,Tom,strawberries,10,10,10,1
ANQ1L4JGRLPQ9,M,65,6,english,14,Nathan,Olga,blueberries,100,10,10,0.1
ANQ1L4JGRLPQ9,M,65,6,english,15,Jake,Calvin,blueberries,10,9,9,0.85
ANQ1L4JGRLPQ9,M,65,6,english,16,Edward,Winston,blueberries,10,6,6,0.7
ANQ1L4JGRLPQ9,M,65,6,english,17,Cathy,Iris,cookies,100,10,10,0.75
ANQ1L4JGRLPQ9,M,65,6,english,18,Oliver,Wendy,M&M's,10,1,1,0
ANQ1L4JGRLPQ9,M,65,6,english,19,Grace,Henry,strawberries,10,8,8,0.75
ANQ1L4JGRLPQ9,M,65,6,english,20,Kevin,Nancy,cookies,100,0,3,0.5
ANQ1L4JGRLPQ9,M,65,6,english,21,Stephanie,Emma,M&M's,100,5,50,0.75
ANQ1L4JGRLPQ9,M,65,6,english,22,Albert,Ann,pies,100,10,10,0.975
A31IPL0UGWQ3QC,F,35,4,english,1,Ann,Ivan,bananas,100,0,7,0.25
A31IPL0UGWQ3QC,F,35,4,english,2,Kathy,Fiona,M&M's,100,2,28,0.575
A31IPL0UGWQ3QC,F,35,4,english,3,Tracy,Lena,pies,10,2,2,0.85
A31IPL0UGWQ3QC,F,35,4,english,4,Iris,Patty,blueberries,100,4,42,0.275
A31IPL0UGWQ3QC,F,35,4,english,5,Wendy,Calvin,bananas,10,7,7,0.7
A31IPL0UGWQ3QC,F,35,4,english,6,Edward,Larry,cookies,10,7,7,0.825
A31IPL0UGWQ3QC,F,35,4,english,7,Steven,Rebecca,cookies,100,0,4,0.1
A31IPL0UGWQ3QC,F,35,4,english,8,Frank,Nathan,blueberries,10,9,9,0.8
A31IPL0UGWQ3QC,F,35,4,english,9,Henry,Diana,blueberries,10,7,7,0.75
A31IPL0UGWQ3QC,F,35,4,english,10,Jake,Bob,M&M's,100,0,1,0.05
A31IPL0UGWQ3QC,F,35,4,english,11,Barbara,Winston,bananas,10,1,1,0
A31IPL0UGWQ3QC,F,35,4,english,12,Matt,Tom,strawberries,10,6,6,0.4
